file,line,raw,hex,token,nearestToken,distance,context
src/pages/admin/ScreenerLibraryPage.jsx,133,#f8f6f2,#f8f6f2,,base,8,"jsonWrap:     { borderTop: '1px solid var(--bd)', background: '#f8f6f2' },"
src/pages/admin/ScreenerLibraryPage.jsx,134,#2c2c2a,#2c2c2a,,text-main,26,"jsonPre:      { margin: 0, padding: '16px 20px', fontSize: 12, lineHeight: 1.6, color: '#2c2c2a', fontFamily: '""Space Mono"",monospace', over"
src/pages/admin/ScreenerLibraryPage.jsx,136,#f0ede8,#f0ede8,,tint,16,"previewBar:   { background: '#f0ede8', borderBottom: '1px solid #e0ddd8', padding: '10px 20px', display: 'flex', alignItems: 'center', justi"
src/pages/admin/ScreenerLibraryPage.jsx,136,#e0ddd8,#e0ddd8,,tint,40,"previewBar:   { background: '#f0ede8', borderBottom: '1px solid #e0ddd8', padding: '10px 20px', display: 'flex', alignItems: 'center', justi"
src/pages/admin/ScreenerLibraryPage.jsx,137,#5f5e5a,#5f5e5a,,text-secondary,29,"previewBadge: { fontFamily: '""Space Mono"",monospace', fontSize: 11, color: '#5f5e5a', display: 'flex', alignItems: 'center', gap: 6 },"
src/pages/admin/ScreenerLibraryPage.jsx,138,#639922,#639922,,text-secondary,90,"previewDot:   { display: 'inline-block', width: 6, height: 6, borderRadius: '50%', background: '#639922' },"
src/pages/admin/ScreenerLibraryPage.jsx,139,#d0cdc8,#d0cdc8,,text-muted,54,"closeBtn:     { background: 'none', border: '1px solid #d0cdc8', borderRadius: 6, padding: '5px 12px', fontSize: 12, cursor: 'pointer', font"
src/pages/admin/ScreenerLibraryPage.jsx,139,#5f5e5a,#5f5e5a,,text-secondary,29,"closeBtn:     { background: 'none', border: '1px solid #d0cdc8', borderRadius: 6, padding: '5px 12px', fontSize: 12, cursor: 'pointer', font"
src/pages/admin/SessionBuilder.jsx,407,#e04,#ee0044,,primary-dark,107,<label style={S.fieldLabel}>Label <span style={{ color: '#e04' }}>*</span></label>
src/pages/admin/SessionBuilder.jsx,485,#e04,#ee0044,,primary-dark,107,"errMsg:       { fontSize: 13, color: '#e04', background: '#fff0f0', border: '1px solid #fcc', borderRadius: 8, padding: '8px 14px', marginBo"
src/pages/admin/SessionBuilder.jsx,485,#fff0f0,#fff0f0,,base,6,"errMsg:       { fontSize: 13, color: '#e04', background: '#fff0f0', border: '1px solid #fcc', borderRadius: 8, padding: '8px 14px', marginBo"
src/pages/admin/SessionBuilder.jsx,485,#fcc,#ffcccc,,tint,49,"errMsg:       { fontSize: 13, color: '#e04', background: '#fff0f0', border: '1px solid #fcc', borderRadius: 8, padding: '8px 14px', marginBo"
src/pages/admin/SessionBuilder.jsx,486,#fff,#ffffff,surface,surface,0,"fields:       { background: '#fff', border: '1px solid var(--bd)', borderRadius: 10, padding: '18px 20px', marginBottom: 20 },"
src/pages/admin/SessionBuilder.jsx,488,#fff,#ffffff,surface,surface,0,"input:        { width: '100%', fontSize: 14, fontFamily: '""DM Sans"",system-ui,sans-serif', border: '1px solid var(--bd)', borderRadius: 8, p"
src/pages/admin/SessionBuilder.jsx,490,#fff,#ffffff,surface,surface,0,"panel:        { background: '#fff', border: '1px solid var(--bd)', borderRadius: 10, padding: '18px 16px', minHeight: 200 },"
src/pages/admin/SessionBuilder.jsx,502,#e8a33d,#e8a33d,,primary,119,"seqItemWarn:  { border: '1px solid #e8a33d', background: '#fdf6ec' },"
src/pages/admin/SessionBuilder.jsx,502,#fdf6ec,#fdf6ec,,base,11,"seqItemWarn:  { border: '1px solid #e8a33d', background: '#fdf6ec' },"
src/pages/admin/SessionBuilder.jsx,503,#fdf6ec,#fdf6ec,,base,11,"depWarnBox:   { background: '#fdf6ec', border: '1px solid #f0d9b0', borderTop: 'none', borderRadius: '0 0 8px 8px', padding: '6px 10px', mar"
src/pages/admin/SessionBuilder.jsx,503,#f0d9b0,#f0d9b0,,tint,70,"depWarnBox:   { background: '#fdf6ec', border: '1px solid #f0d9b0', borderTop: 'none', borderRadius: '0 0 8px 8px', padding: '6px 10px', mar"
src/pages/admin/SessionBuilder.jsx,504,#9a6b1f,#9a6b1f,,text-secondary,94,"depWarnLine:  { fontSize: 11, color: '#9a6b1f', fontFamily: '""DM Sans"",system-ui,sans-serif', lineHeight: 1.5 },"
src/pages/admin/SessionBuilder.jsx,514,#fff,#ffffff,surface,surface,0,"btnPrimary:   { display: 'inline-block', background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 9, padding: '9px 18px', fontS"
src/pages/admin/SessionLibrary.jsx,260,#e04,#ee0044,,primary-dark,107,"<button style={{ ...S.actionBtn, color: '#e04' }} onClick={() => openDeleteDialog(s)}>Delete</button>"
src/pages/admin/SessionLibrary.jsx,344,#fff,#ffffff,surface,surface,0,"tableWrap: { overflowX: 'auto', background: '#fff' },"
src/pages/admin/SessionLibrary.jsx,352,#fff,#ffffff,surface,surface,0,"btnPrimary:{ display: 'inline-block', background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 9, padding: '9px 18px', fontSize"
src/pages/admin/SessionLibrary.jsx,354,#e04,#ee0044,,primary-dark,107,"btnDanger: { background: '#e04', color: '#fff', border: 'none', borderRadius: 8, padding: '8px 18px', fontSize: 14, cursor: 'pointer', fontF"
src/pages/admin/SessionLibrary.jsx,354,#fff,#ffffff,surface,surface,0,"btnDanger: { background: '#e04', color: '#fff', border: 'none', borderRadius: 8, padding: '8px 18px', fontSize: 14, cursor: 'pointer', fontF"
src/pages/admin/SessionLibrary.jsx,355,"rgba(0,0,0,0.3)",#000000,,text-main,50,"overlay:   { position: 'fixed', inset: 0, background: 'rgba(0,0,0,0.3)', zIndex: 100, display: 'flex', alignItems: 'center', justifyContent:"
src/pages/admin/SessionLibrary.jsx,356,#fff,#ffffff,surface,surface,0,"dialog:    { background: '#fff', borderRadius: 14, padding: '28px 28px 24px', maxWidth: 400, width: '90%', boxShadow: '0 8px 32px rgba(0,0,0"
src/pages/admin/SessionLibrary.jsx,356,"rgba(0,0,0,0.12)",#000000,,text-main,50,"dialog:    { background: '#fff', borderRadius: 14, padding: '28px 28px 24px', maxWidth: 400, width: '90%', boxShadow: '0 8px 32px rgba(0,0,0"
src/pages/admin/SliderCreatePage.jsx,200,#fff,#ffffff,surface,surface,0,"form:  { background: '#fff', border: '1px solid var(--bd)', borderRadius: 12, padding: '24px 22px', maxWidth: 600 },"
src/pages/admin/SliderCreatePage.jsx,202,#fff,#ffffff,surface,surface,0,"input: { width: '100%', fontSize: 14, fontFamily: '""DM Sans"",system-ui,sans-serif', border: '1px solid var(--bd)', borderRadius: 8, padding:"
src/pages/admin/SliderCreatePage.jsx,206,#fff,#ffffff,surface,surface,0,"saveBtn:   { background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 9, padding: '10px 22px', fontSize: 14, fontWeight: 500, c"
src/pages/admin/SliderCreatePage.jsx,208,#e04,#ee0044,,primary-dark,107,"errMsg: { fontSize: 13, color: '#e04', background: '#fff0f0', border: '1px solid #fcc', borderRadius: 8, padding: '8px 14px', margin: '12px "
src/pages/admin/SliderCreatePage.jsx,208,#fff0f0,#fff0f0,,base,6,"errMsg: { fontSize: 13, color: '#e04', background: '#fff0f0', border: '1px solid #fcc', borderRadius: 8, padding: '8px 14px', margin: '12px "
src/pages/admin/SliderCreatePage.jsx,208,#fcc,#ffcccc,,tint,49,"errMsg: { fontSize: 13, color: '#e04', background: '#fff0f0', border: '1px solid #fcc', borderRadius: 8, padding: '8px 14px', margin: '12px "
src/pages/admin/SliderCreatePage.jsx,212,#fafafa,#fafafa,,surface,9,"outer:     { border: '1px solid var(--bd)', borderRadius: 12, padding: '16px', background: '#fafafa' },"
src/pages/admin/SliderCreatePage.jsx,214,#faf9f7,#faf9f7,,base,9,"sliderWrap: { background: '#faf9f7', border: '1px solid #e8e5e0', borderRadius: 12, padding: '20px 20px 16px' },"
src/pages/admin/SliderCreatePage.jsx,214,#e8e5e0,#e8e5e0,,tint,27,"sliderWrap: { background: '#faf9f7', border: '1px solid #e8e5e0', borderRadius: 12, padding: '20px 20px 16px' },"
src/pages/admin/SliderCreatePage.jsx,215,#639922,#639922,,text-secondary,90,"slider:    { width: '100%', height: 8, accentColor: '#639922', cursor: 'pointer', marginBottom: 12, display: 'block' },"
src/pages/admin/SliderCreatePage.jsx,216,#5f5e5a,#5f5e5a,,text-secondary,29,"labels:    { display: 'flex', justifyContent: 'space-between', alignItems: 'center', fontSize: 12, color: '#5f5e5a' },"
src/pages/admin/SliderCreatePage.jsx,218,#639922,#639922,,text-secondary,90,"val:       { fontSize: 22, fontWeight: 700, color: '#639922', fontFamily: '""DM Sans"",system-ui,sans-serif' },"
src/pages/admin/StudyBalancePage.jsx,205,#fff,#ffffff,surface,surface,0,"card:      { background: '#fff', border: '1px solid var(--bd)', borderRadius: 10, padding: '18px 20px', marginBottom: 20, maxWidth: 620 },"
src/pages/admin/StudyBuilder.jsx,75,#e04,#ee0044,,primary-dark,107,<label style={S.fieldLabel}>Study label <span style={{ color: '#e04' }}>*</span></label>
src/pages/admin/StudyBuilder.jsx,85,#e04,#ee0044,,primary-dark,107,<label style={S.fieldLabel}>Protocol <span style={{ color: '#e04' }}>*</span></label>
src/pages/admin/StudyBuilder.jsx,113,#fff,#ffffff,surface,surface,0,"borderRadius: '50%', background: '#fff', transition: 'left 0.2s',"
src/pages/admin/StudyBuilder.jsx,133,#e04,#ee0044,,primary-dark,107,"errMsg: { fontSize: 13, color: '#e04', background: '#fff0f0', border: '1px solid #fcc', borderRadius: 8, padding: '8px 14px', marginBottom: "
src/pages/admin/StudyBuilder.jsx,133,#fff0f0,#fff0f0,,base,6,"errMsg: { fontSize: 13, color: '#e04', background: '#fff0f0', border: '1px solid #fcc', borderRadius: 8, padding: '8px 14px', marginBottom: "
src/pages/admin/StudyBuilder.jsx,133,#fcc,#ffcccc,,tint,49,"errMsg: { fontSize: 13, color: '#e04', background: '#fff0f0', border: '1px solid #fcc', borderRadius: 8, padding: '8px 14px', marginBottom: "
src/pages/admin/StudyBuilder.jsx,134,#fff,#ffffff,surface,surface,0,"card: { background: '#fff', border: '1px solid var(--bd)', borderRadius: 10, padding: '20px 20px', display: 'flex', flexDirection: 'column',"
src/pages/admin/StudyBuilder.jsx,137,#fff,#ffffff,surface,surface,0,"input: { fontSize: 14, fontFamily: '""DM Sans"",system-ui,sans-serif', border: '1px solid var(--bd)', borderRadius: 8, padding: '8px 12px', co"
src/pages/admin/StudyBuilder.jsx,138,#fff,#ffffff,surface,surface,0,"select: { fontSize: 14, fontFamily: '""DM Sans"",system-ui,sans-serif', border: '1px solid var(--bd)', borderRadius: 8, padding: '8px 12px', c"
src/pages/admin/StudyBuilder.jsx,141,#fffbe6,#fffbe6,,base,19,"notice: { fontSize: 12, color: 'var(--tx2)', background: '#fffbe6', border: '1px solid #ffe88a', borderRadius: 8, padding: '8px 12px', margi"
src/pages/admin/StudyBuilder.jsx,141,#ffe88a,#ffe88a,,tint,105,"notice: { fontSize: 12, color: 'var(--tx2)', background: '#fffbe6', border: '1px solid #ffe88a', borderRadius: 8, padding: '8px 12px', margi"
src/pages/admin/StudyBuilder.jsx,142,#fff,#ffffff,surface,surface,0,"btnPrimary: { display: 'inline-block', background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 9, padding: '9px 18px', fontSiz"
src/pages/admin/StudyDetail.jsx,364,#e04,#ee0044,,primary-dark,107,"style={{ ...S.actionBtn, color: '#e04' }}"
src/pages/admin/StudyDetail.jsx,460,#e04,#ee0044,,primary-dark,107,"style={{ ...S.actionBtn, color: '#e04' }}"
src/pages/admin/StudyDetail.jsx,559,#c0392b,#c0392b,,primary-dark,89,"style={{ ...S.actionBtn, color: '#c0392b', opacity: saving ? 0.5 : 1 }}"
src/pages/admin/StudyDetail.jsx,1002,#fff,#ffffff,surface,surface,0,"card:        { background: '#fff', border: '1px solid var(--bd)', borderRadius: 12, padding: '20px 22px' },"
src/pages/admin/StudyDetail.jsx,1012,#fff,#ffffff,surface,surface,0,"urlInput:    { flex: 1, fontSize: 13, fontFamily: '""DM Sans"",system-ui,sans-serif', border: '1px solid var(--bd)', borderRadius: 8, padding:"
src/pages/admin/StudyDetail.jsx,1024,#f0fdf4,#f0fdf4,,base,18,"completed:  { bg: '#f0fdf4', color: '#15803d' },"
src/pages/admin/StudyDetail.jsx,1024,#15803d,#15803d,,text-secondary,102,"completed:  { bg: '#f0fdf4', color: '#15803d' },"
src/pages/admin/StudyDetail.jsx,1025,#fef2f2,#fef2f2,,base,4,"expired:    { bg: '#fef2f2', color: '#b91c1c' },"
src/pages/admin/StudyDetail.jsx,1025,#b91c1c,#b91c1c,,primary-dark,112,"expired:    { bg: '#fef2f2', color: '#b91c1c' },"
src/pages/admin/StudyDetail.jsx,1026,#eff6ff,#eff6ff,,base,17,"link_sent:  { bg: '#eff6ff', color: '#1d4ed8' },"
src/pages/admin/StudyDetail.jsx,1026,#1d4ed8,#1d4ed8,,text-secondary,133,"link_sent:  { bg: '#eff6ff', color: '#1d4ed8' },"
src/pages/admin/StudyDetail.jsx,1027,#f4f4f5,#f4f4f5,,base,9,"pending:    { bg: '#f4f4f5', color: '#52525b' },"
src/pages/admin/StudyDetail.jsx,1027,#52525b,#52525b,,text-secondary,42,"pending:    { bg: '#f4f4f5', color: '#52525b' },"
src/pages/admin/StudyDetail.jsx,1028,#fef9c3,#fef9c3,,tint,50,"unlocked:   { bg: '#fef9c3', color: '#92400e' },"
src/pages/admin/StudyDetail.jsx,1028,#92400e,#92400e,,text-secondary,114,"unlocked:   { bg: '#fef9c3', color: '#92400e' },"
src/pages/admin/StudyDetail.jsx,1060,#fff,#ffffff,surface,surface,0,"input:         { fontSize: 14, fontFamily: '""DM Sans"",system-ui,sans-serif', border: '1px solid var(--bd)', borderRadius: 8, padding: '8px 1"
src/pages/admin/StudyDetail.jsx,1061,#e04,#ee0044,,primary-dark,107,"errMsg:        { fontSize: 13, color: '#e04', background: '#fff0f0', border: '1px solid #fcc', borderRadius: 8, padding: '8px 14px', marginB"
src/pages/admin/StudyDetail.jsx,1061,#fff0f0,#fff0f0,,base,6,"errMsg:        { fontSize: 13, color: '#e04', background: '#fff0f0', border: '1px solid #fcc', borderRadius: 8, padding: '8px 14px', marginB"
src/pages/admin/StudyDetail.jsx,1061,#fcc,#ffcccc,,tint,49,"errMsg:        { fontSize: 13, color: '#e04', background: '#fff0f0', border: '1px solid #fcc', borderRadius: 8, padding: '8px 14px', marginB"
src/pages/admin/StudyDetail.jsx,1062,#15803d,#15803d,,text-secondary,102,"successMsg:    { fontSize: 13, color: '#15803d', background: '#f0fdf4', border: '1px solid #bbf7d0', borderRadius: 8, padding: '8px 14px', m"
src/pages/admin/StudyDetail.jsx,1062,#f0fdf4,#f0fdf4,,base,18,"successMsg:    { fontSize: 13, color: '#15803d', background: '#f0fdf4', border: '1px solid #bbf7d0', borderRadius: 8, padding: '8px 14px', m"
src/pages/admin/StudyDetail.jsx,1062,#bbf7d0,#bbf7d0,,tint,74,"successMsg:    { fontSize: 13, color: '#15803d', background: '#f0fdf4', border: '1px solid #bbf7d0', borderRadius: 8, padding: '8px 14px', m"
src/pages/admin/StudyDetail.jsx,1063,#fff,#ffffff,surface,surface,0,"tableWrap:     { overflowX: 'auto', borderRadius: 10, border: '1px solid var(--bd)', background: '#fff' },"
src/pages/admin/StudyDetail.jsx,1072,#fff,#ffffff,surface,surface,0,"btnPrimary:    { display: 'inline-block', background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 9, padding: '9px 18px', font"
src/pages/admin/StudyDetail.jsx,1073,"rgba(0,0,0,0.4)",#000000,,text-main,50,"overlay:       { position: 'fixed', inset: 0, background: 'rgba(0,0,0,0.4)', zIndex: 50, display: 'flex', alignItems: 'center', justifyConte"
src/pages/admin/StudyDetail.jsx,1074,#fff,#ffffff,surface,surface,0,"dialog:        { background: '#fff', borderRadius: 14, padding: '28px 32px', maxWidth: 440, width: '90%', boxShadow: '0 20px 60px rgba(0,0,0"
src/pages/admin/StudyDetail.jsx,1074,"rgba(0,0,0,0.18)",#000000,,text-main,50,"dialog:        { background: '#fff', borderRadius: 14, padding: '28px 32px', maxWidth: 440, width: '90%', boxShadow: '0 20px 60px rgba(0,0,0"
src/pages/admin/StudyFormPage.jsx,248,#e04,#ee0044,,primary-dark,107,<label style={S.fieldLabel}>Study name <span style={{ color: '#e04' }}>*</span></label>
src/pages/admin/StudyFormPage.jsx,276,#fdf2f8,#fdf2f8,,base,4,"background:  selected ? '#fdf2f8' : '#fff',"
src/pages/admin/StudyFormPage.jsx,276,#fff,#ffffff,surface,surface,0,"background:  selected ? '#fdf2f8' : '#fff',"
src/pages/admin/StudyFormPage.jsx,394,#1c1c1e,#1c1c1e,text-main,text-main,0,"srcDoc={`<html><body style=""font-family:sans-serif;font-size:14px;color:#1c1c1e;padding:16px;white-space:pre-wrap"">${previewHtml}</body></ht"
src/pages/admin/StudyFormPage.jsx,502,#d1d5db,#d1d5db,,tint,53,"background: on ? 'var(--pk)' : '#d1d5db',"
src/pages/admin/StudyFormPage.jsx,509,#fff,#ffffff,surface,surface,0,"borderRadius: '50%', background: '#fff', transition: 'left 0.2s',"
src/pages/admin/StudyFormPage.jsx,520,#e04,#ee0044,,primary-dark,107,"errMsg:         { fontSize: 13, color: '#e04', background: '#fff0f0', border: '1px solid #fcc', borderRadius: 8, padding: '8px 14px', margin"
src/pages/admin/StudyFormPage.jsx,520,#fff0f0,#fff0f0,,base,6,"errMsg:         { fontSize: 13, color: '#e04', background: '#fff0f0', border: '1px solid #fcc', borderRadius: 8, padding: '8px 14px', margin"
src/pages/admin/StudyFormPage.jsx,520,#fcc,#ffcccc,,tint,49,"errMsg:         { fontSize: 13, color: '#e04', background: '#fff0f0', border: '1px solid #fcc', borderRadius: 8, padding: '8px 14px', margin"
src/pages/admin/StudyFormPage.jsx,521,#fff,#ffffff,surface,surface,0,"card:           { background: '#fff', border: '1px solid var(--bd)', borderRadius: 10, padding: '24px', display: 'flex', flexDirection: 'col"
src/pages/admin/StudyFormPage.jsx,524,#fff,#ffffff,surface,surface,0,"input:          { fontSize: 14, fontFamily: '""DM Sans"",system-ui,sans-serif', border: '1px solid var(--bd)', borderRadius: 8, padding: '8px "
src/pages/admin/StudyFormPage.jsx,535,#9a6b1f,#9a6b1f,,text-secondary,94,"slotDepWarn:    { display: 'flex', flexDirection: 'column', gap: 6, fontSize: 12, color: '#9a6b1f', background: '#fdf6ec', border: '1px soli"
src/pages/admin/StudyFormPage.jsx,535,#fdf6ec,#fdf6ec,,base,11,"slotDepWarn:    { display: 'flex', flexDirection: 'column', gap: 6, fontSize: 12, color: '#9a6b1f', background: '#fdf6ec', border: '1px soli"
src/pages/admin/StudyFormPage.jsx,535,#f0d9b0,#f0d9b0,,tint,70,"slotDepWarn:    { display: 'flex', flexDirection: 'column', gap: 6, fontSize: 12, color: '#9a6b1f', background: '#fdf6ec', border: '1px soli"
src/pages/admin/StudyFormPage.jsx,536,#fff,#ffffff,surface,surface,0,"addSlotBtn:     { alignSelf: 'flex-start', fontSize: 13, color: 'var(--pkd)', background: '#fff', border: '1px dashed var(--pkb)', borderRad"
src/pages/admin/StudyFormPage.jsx,537,#fff,#ffffff,surface,surface,0,"btnPrimary:     { display: 'inline-block', background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 9, padding: '9px 18px', fon"
src/pages/admin/StudyLibrary.jsx,193,#fdf2f8,#fdf2f8,,base,4,"in_person:          { label: 'in-person',     bg: '#fdf2f8', color: 'var(--pk)' },"
src/pages/admin/StudyLibrary.jsx,194,#f0f4ff,#f0f4ff,,base,16,"online_single:      { label: 'single session', bg: '#f0f4ff', color: '#5b7be8' },"
src/pages/admin/StudyLibrary.jsx,194,#5b7be8,#5b7be8,,text-muted,110,"online_single:      { label: 'single session', bg: '#f0f4ff', color: '#5b7be8' },"
src/pages/admin/StudyLibrary.jsx,195,#f0fdf4,#f0fdf4,,base,18,"online_longitudinal:{ label: 'longitudinal',   bg: '#f0fdf4', color: '#15803d' },"
src/pages/admin/StudyLibrary.jsx,195,#15803d,#15803d,,text-secondary,102,"online_longitudinal:{ label: 'longitudinal',   bg: '#f0fdf4', color: '#15803d' },"
src/pages/admin/StudyLibrary.jsx,197,#f4f4f5,#f4f4f5,,base,9,"const c = map[mode] ?? { label: mode ?? '—', bg: '#f4f4f5', color: '#52525b' }"
src/pages/admin/StudyLibrary.jsx,197,#52525b,#52525b,,text-secondary,42,"const c = map[mode] ?? { label: mode ?? '—', bg: '#f4f4f5', color: '#52525b' }"
src/pages/admin/StudyLibrary.jsx,222,#f4f4f5,#f4f4f5,,base,9,"archivedBadge: { display: 'inline-block', marginLeft: 8, fontFamily: '""Space Mono"",monospace', fontSize: 10, background: '#f4f4f5', color: '"
src/pages/admin/StudyLibrary.jsx,223,#fdf2f8,#fdf2f8,,base,4,"inPersonBadge: { display: 'inline-block', marginLeft: 8, fontFamily: '""Space Mono"",monospace', fontSize: 10, background: '#fdf2f8', color: '"
src/pages/admin/StudyLibrary.jsx,227,#fff,#ffffff,surface,surface,0,"tableWrap: { overflowX: 'auto', borderRadius: 10, border: '1px solid var(--bd)', background: '#fff' },"
src/pages/admin/StudyLibrary.jsx,234,#c0392b,#c0392b,,primary-dark,89,"deleteBtn: { background: 'none', border: 'none', cursor: 'pointer', fontSize: 13, color: '#c0392b', padding: 0, fontFamily: '""DM Sans"",syste"
src/pages/admin/StudyLibrary.jsx,235,#fff,#ffffff,surface,surface,0,"btnPrimary: { display: 'inline-block', background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 9, padding: '9px 18px', fontSiz"
src/pages/admin/StudyLibrary.jsx,236,"rgba(0,0,0,0.35)",#000000,,text-main,50,"overlay: { position: 'fixed', inset: 0, background: 'rgba(0,0,0,0.35)', display: 'flex', alignItems: 'center', justifyContent: 'center', zIn"
src/pages/admin/StudyLibrary.jsx,237,#fff,#ffffff,surface,surface,0,"dialog: { background: '#fff', borderRadius: 14, padding: '28px 32px', maxWidth: 420, width: '90%', boxShadow: '0 8px 32px rgba(0,0,0,0.18)' "
src/pages/admin/StudyLibrary.jsx,237,"rgba(0,0,0,0.18)",#000000,,text-main,50,"dialog: { background: '#fff', borderRadius: 14, padding: '28px 32px', maxWidth: 420, width: '90%', boxShadow: '0 8px 32px rgba(0,0,0,0.18)' "
src/pages/admin/StudyLibrary.jsx,244,#c0392b,#c0392b,,primary-dark,89,"confirmDeleteBtn: { background: '#c0392b', color: '#fff', border: 'none', borderRadius: 8, padding: '8px 18px', fontSize: 14, cursor: 'point"
src/pages/admin/StudyLibrary.jsx,244,#fff,#ffffff,surface,surface,0,"confirmDeleteBtn: { background: '#c0392b', color: '#fff', border: 'none', borderRadius: 8, padding: '8px 18px', fontSize: 14, cursor: 'point"
src/pages/admin/StudyLibrary.jsx,245,#c0392b,#c0392b,,primary-dark,89,"dialogError: { fontSize: 13, color: '#c0392b', margin: '12px 0 0', fontFamily: '""DM Sans"",system-ui,sans-serif' },"
src/pages/admin/StudySessionRunner.jsx,229,#FCF0F5,#fcf0f5,base,base,0,"fullScreen:       { position: 'fixed', inset: 0, background: '#FCF0F5', display: 'flex', flexDirection: 'column', zIndex: 200, overflowY: 'a"
src/pages/admin/StudySessionRunner.jsx,230,#e9d5e4,#e9d5e4,,tint,31,"progressBarWrap:  { height: 4, background: '#e9d5e4', flexShrink: 0 },"
src/pages/admin/StudySessionRunner.jsx,236,#f0fdf4,#f0fdf4,,base,18,"checkmark:        { width: 64, height: 64, borderRadius: '50%', background: '#f0fdf4', border: '2px solid #86efac', display: 'flex', alignIt"
src/pages/admin/StudySessionRunner.jsx,236,#86efac,#86efac,,text-muted,76,"checkmark:        { width: 64, height: 64, borderRadius: '50%', background: '#f0fdf4', border: '2px solid #86efac', display: 'flex', alignIt"
src/pages/admin/StudySessionRunner.jsx,236,#15803d,#15803d,,text-secondary,102,"checkmark:        { width: 64, height: 64, borderRadius: '50%', background: '#f0fdf4', border: '2px solid #86efac', display: 'flex', alignIt"
src/pages/admin/StudySessionRunner.jsx,240,#fff,#ffffff,surface,surface,0,"btnPrimary:       { background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 10, padding: '12px 28px', fontSize: 15, fontWeight"
src/pages/admin/StudySessionsPanel.jsx,130,#e04,#ee0044,,primary-dark,107,<label style={S.fieldLabel}>Session template <span style={{ color: '#e04' }}>*</span></label>
src/pages/admin/StudySessionsPanel.jsx,251,#fff,#ffffff,surface,surface,0,"btnPrimary:     { background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 8, padding: '8px 16px', fontSize: 13, fontWeight: 50"
src/pages/admin/StudySessionsPanel.jsx,252,#fff,#ffffff,surface,surface,0,"btnOutline:     { background: '#fff', color: 'var(--pk)', border: '1.5px solid var(--pk)', borderRadius: 8, padding: '7px 14px', fontSize: 1"
src/pages/admin/StudySessionsPanel.jsx,253,#f4f0fb,#f4f0fb,,base,10,"btnSim:         { background: '#f4f0fb', color: '#6d28d9', border: '1.5px solid #c4b5fd', borderRadius: 8, padding: '7px 14px', fontSize: 13"
src/pages/admin/StudySessionsPanel.jsx,253,#6d28d9,#6d28d9,,primary-dark,125,"btnSim:         { background: '#f4f0fb', color: '#6d28d9', border: '1.5px solid #c4b5fd', borderRadius: 8, padding: '7px 14px', fontSize: 13"
src/pages/admin/StudySessionsPanel.jsx,253,#c4b5fd,#c4b5fd,,tint,77,"btnSim:         { background: '#f4f0fb', color: '#6d28d9', border: '1.5px solid #c4b5fd', borderRadius: 8, padding: '7px 14px', fontSize: 13"
src/pages/admin/StudySessionsPanel.jsx,254,#fff,#ffffff,surface,surface,0,"addForm:        { background: '#fff', border: '1px solid var(--bd)', borderRadius: 10, padding: '16px 20px', marginBottom: 16, display: 'fle"
src/pages/admin/StudySessionsPanel.jsx,257,#fff,#ffffff,surface,surface,0,"select:         { fontSize: 13, fontFamily: '""DM Sans"",system-ui,sans-serif', border: '1px solid var(--bd)', borderRadius: 7, padding: '7px "
src/pages/admin/StudySessionsPanel.jsx,258,#fff,#ffffff,surface,surface,0,"input:          { fontSize: 13, fontFamily: '""DM Sans"",system-ui,sans-serif', border: '1px solid var(--bd)', borderRadius: 7, padding: '7px "
src/pages/admin/StudySessionsPanel.jsx,259,#e04,#ee0044,,primary-dark,107,"errMsg:         { fontSize: 13, color: '#e04', background: '#fff0f0', border: '1px solid #fcc', borderRadius: 8, padding: '8px 14px', margin"
src/pages/admin/StudySessionsPanel.jsx,259,#fff0f0,#fff0f0,,base,6,"errMsg:         { fontSize: 13, color: '#e04', background: '#fff0f0', border: '1px solid #fcc', borderRadius: 8, padding: '8px 14px', margin"
src/pages/admin/StudySessionsPanel.jsx,259,#fcc,#ffcccc,,tint,49,"errMsg:         { fontSize: 13, color: '#e04', background: '#fff0f0', border: '1px solid #fcc', borderRadius: 8, padding: '8px 14px', margin"
src/pages/admin/StudySessionsPanel.jsx,263,#fff,#ffffff,surface,surface,0,"tableWrap:      { overflowX: 'auto', borderRadius: 10, border: '1px solid var(--bd)', background: '#fff' },"
src/pages/admin/TrainingLibrary.jsx,211,#c0392b,#c0392b,,primary-dark,89,"style={{ ...S.deleteBtn, background: '#c0392b', color: '#fff', border: 'none' }}"
src/pages/admin/TrainingLibrary.jsx,211,#fff,#ffffff,surface,surface,0,"style={{ ...S.deleteBtn, background: '#c0392b', color: '#fff', border: 'none' }}"
src/pages/admin/TrainingLibrary.jsx,259,#fff,#ffffff,surface,surface,0,"background: 'var(--pk)', color: '#fff', border: 'none',"
src/pages/admin/TrainingLibrary.jsx,265,#fff5f0,#fff5f0,,base,8,"background: '#fff5f0', border: '1px solid #e67e22',"
