file,line,raw,px,clickHeuristic,context
src/components/study/InterventionPage.jsx,1751,8,,non-clickable,"border: 'none', borderRadius: 8,"
src/components/study/MidpointStep.jsx,513,12,,non-clickable,"background: '#faf9f7', border: '1px solid #e0ddd8', borderRadius: 12,"
src/components/study/MidpointStep.jsx,519,12,,non-clickable,"background: '#faf9f7', border: '1px solid #e0ddd8', borderRadius: 12,"
src/components/study/MidpointStep.jsx,530,8,,non-clickable,"background: '#e0ddd8', color: '#5f5e5a', borderRadius: 8,"
src/components/study/MidpointStep.jsx,537,6,,non-clickable,"background: '#e7f2da', borderRadius: 6, padding: '2px 7px',"
src/components/study/MidpointStep.jsx,541,50%,,non-clickable,"width: 20, height: 20, borderRadius: '50%',"
src/components/study/MidpointStep.jsx,549,12,,non-clickable,"background: '#fff', border: '1.5px solid #e0ddd8', borderRadius: 12,"
src/components/study/MidpointStep.jsx,555,50%,,non-clickable,"width: 36, height: 36, borderRadius: '50%', flexShrink: 0,"
src/components/study/MidpointStep.jsx,562,6,,non-clickable,"width: 28, height: 28, border: '1px solid #e0ddd8', borderRadius: 6,"
src/components/study/MidpointStep.jsx,568,1,,non-clickable,"dragBar: { display: 'block', width: 18, height: 2, background: '#2c2c2a', borderRadius: 1 },"
src/components/study/MidpointStep.jsx,570,10,,non-clickable,"background: '#faf9f7', border: '1px solid #e0ddd8', borderRadius: 10,"
src/components/study/MidpointStep.jsx,585,14,,non-clickable,"background: '#faf9f7', border: '1px solid #e0ddd8', borderRadius: 14,"
src/components/study/MidpointStep.jsx,597,12,,non-clickable,"background: '#f5fbf0', border: '1px solid #cde3b3', borderRadius: 12,"
src/components/study/MidpointStep.jsx,609,12,,non-clickable,"background: '#faf9f7', border: '1px solid #e0ddd8', borderRadius: 12,"
src/components/study/MoodCheckinStep.jsx,166,14,,non-clickable,"card:      { background: '#fff', border: '1px solid var(--bd)', borderRadius: 14, padding: '36px 32px', maxWidth: 540, width: '100%' },"
src/components/study/MoodCheckinStep.jsx,171,10,,non-clickable,"ratingBtn: { flex: 1, aspectRatio: '1 / 1', minWidth: 0, border: '1.5px solid', borderRadius: 10, fontSize: 17, fontWeight: 600, cursor: 'po"
src/components/study/MoodCheckinStep.jsx,175,10,,non-clickable,"dirBtn:    { flex: 1, border: '1.5px solid', borderRadius: 10, padding: '12px 10px', fontSize: 14, cursor: 'pointer', fontFamily: '""DM Sans"""
src/components/study/MoodCheckinStep.jsx,177,8,,non-clickable,"textarea:  { width: '100%', boxSizing: 'border-box', fontSize: 15, fontFamily: '""DM Sans"",system-ui,sans-serif', border: '1px solid var(--bd"
src/components/study/MoodCheckinStep.jsx,178,8,,non-clickable,"errMsg:    { fontSize: 13, color: '#e04', background: '#fff0f0', border: '1px solid #fcc', borderRadius: 8, padding: '8px 14px', margin: '16"
src/components/study/MoodCheckinStep.jsx,179,9,,non-clickable,"btn:       { display: 'block', width: '100%', background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 9, padding: '13px 20px',"
src/components/study/PhysioSetupStep.jsx,188,10,,non-clickable,"border: '1px solid var(--bd)', borderRadius: 10,"
src/components/study/PhysioSetupStep.jsx,238,10,,non-clickable,"border: '1px solid var(--bd)', borderRadius: 10,"
src/components/study/PhysioSetupStep.jsx,325,12,,maybe-clickable,"border:     'none', borderRadius: 12, padding: '12px 28px',"
src/components/study/PhysioSetupStep.jsx,352,50%,,non-clickable,"width: 32, height: 32, borderRadius: '50%',"
src/components/study/SessionDemoModal.jsx,110,8,,non-clickable,"borderRadius: 8, padding: '4px 12px', cursor: 'pointer',"
src/components/study/SessionDemoModal.jsx,113,12px 12px 0 0,,non-clickable,"body: { background: '#fff', borderRadius: '12px 12px 0 0', minHeight: '70vh', overflow: 'hidden' },"
src/components/study/SessionDemoModal.jsx,119,10,,non-clickable,"background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 10,"
src/components/study/StepDispatcher.jsx,263,14,,non-clickable,"box:  { maxWidth: 440, width: '100%', textAlign: 'center', background: '#faf9f7', border: '1px dashed #c8c5c0', borderRadius: 14, padding: '"
src/components/study/StepDispatcher.jsx,267,10,,non-clickable,"btn:  { background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 10, padding: '11px 28px', fontSize: 14, fontWeight: 600, curso"
src/components/study/VasStepWrapper.jsx,287,12,,non-clickable,"sliderWrap: { background: '#faf9f7', border: '1px solid #e8e5e0', borderRadius: 12, padding: '24px 24px 18px', marginBottom: 28 },"
src/components/study/VasStepWrapper.jsx,292,10,,non-clickable,"btn:       { background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 10, padding: '13px 32px', fontSize: 15, fontWeight: 500, "
src/components/study/VideoStepWrapper.jsx,92,10,,non-clickable,"background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 10,"
src/components/study/WellnessTipStep.jsx,114,14,,non-clickable,"card:    { background: '#fff', border: '1px solid var(--bd)', borderRadius: 14, padding: '40px 34px', maxWidth: 480, width: '100%', textAlig"
src/components/study/WellnessTipStep.jsx,117,8,,non-clickable,"errMsg:  { fontSize: 13, color: '#e04', background: '#fff0f0', border: '1px solid #fcc', borderRadius: 8, padding: '8px 14px', margin: '0 0 "
src/components/study/WellnessTipStep.jsx,118,9,,non-clickable,"btn:     { display: 'block', width: '100%', background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 9, padding: '13px 20px', f"
src/components/SyncAura.jsx,23,50%,,non-clickable,"borderRadius: '50%',"
src/components/vas/VasRenderer.jsx,127,16,,non-clickable,"borderRadius: 16,"
src/components/vas/VasRenderer.jsx,153,10,,non-clickable,"borderRadius: 10,"
src/components/vas/VasRenderer.jsx,174,2,,non-clickable,"borderRadius: 2,"
src/components/vas/VasRenderer.jsx,179,10,,non-clickable,"border: 'none', borderRadius: 10,"
src/components/video/StudyVideoPlayer.css,9,8px,,non-clickable,border-radius: 8px;
src/components/video/StudyVideoPlayer.css,49,50%,,non-clickable,border-radius: 50%;
src/components/video/StudyVideoPlayer.css,122,4px,,non-clickable,border-radius: 4px;
src/components/video/StudyVideoPlayer.css,141,2px,,non-clickable,border-radius: 2px;
src/components/video/StudyVideoPlayer.css,150,2px,,non-clickable,border-radius: 2px;
src/games/AptitudeSuite/AptitudeSuite.jsx,236,20px,,non-clickable,"borderRadius: '20px',"
src/games/AptitudeSuite/AptitudeSuite.jsx,285,10px,,non-clickable,"borderRadius: '10px',"
src/games/AptitudeSuite/AptitudeSuite.jsx,316,10px,,non-clickable,"borderRadius: '10px',"
src/games/AptitudeSuite/components/AnagramBox.jsx,35,16px,,non-clickable,"borderRadius: '16px',"
src/games/AptitudeSuite/components/AnagramBox.jsx,76,8px,,non-clickable,"borderRadius: '8px',"
src/games/AptitudeSuite/components/AnagramBox.jsx,98,8px,,non-clickable,"borderRadius: '8px',"
src/games/AptitudeSuite/components/AnagramBox.jsx,116,8px,,non-clickable,"borderRadius: '8px',"
src/games/AptitudeSuite/components/FluencyBox.jsx,40,16px,,non-clickable,"borderRadius: '16px',"
src/games/AptitudeSuite/components/FluencyBox.jsx,78,8px,,non-clickable,"borderRadius: '8px',"
src/games/AptitudeSuite/components/FluencyBox.jsx,99,8px,,non-clickable,"borderRadius: '8px',"
src/games/AptitudeSuite/components/FluencyBox.jsx,129,8px,,non-clickable,"borderRadius: '8px',"
src/games/AptitudeSuite/components/FluencyBox.jsx,138,6px,,non-clickable,"borderRadius: '6px',"
src/games/AptitudeSuite/components/RevealAnswer.jsx,11,12px,,non-clickable,"borderRadius: '12px',"
src/games/AptitudeSuite/components/SessionComplete.jsx,62,12px,,non-clickable,"borderRadius: '12px',"
src/games/AptitudeSuite/components/WordProbeBox.jsx,19,6px,,non-clickable,"borderRadius: '6px',"
src/games/AptitudeSuite/components/WordProbeBox.jsx,56,16px,,non-clickable,"borderRadius: '16px',"
src/games/AptitudeSuite/components/WordProbeBox.jsx,127,8px,,non-clickable,"borderRadius: '8px',"
src/games/AptitudeSuite/components/WordProbeBox.jsx,150,8px,,non-clickable,"borderRadius: '8px',"
src/games/BreathBelt/BreathBelt.jsx,429,10,,non-clickable,"border: '1px solid var(--bd)', borderRadius: 10,"
src/games/BreathBelt/BreathBelt.jsx,479,10,,non-clickable,"border: '1px solid var(--bd)', borderRadius: 10,"
src/games/BreathBelt/BreathBelt.jsx,495,10,,non-clickable,"borderRadius: 10,"
src/games/BreathBelt/BreathBelt.jsx,516,10,,non-clickable,"border: '1px solid var(--bd)', borderRadius: 10,"
src/games/BreathBelt/BreathBelt.jsx,836,10,,non-clickable,"border:     '1px solid var(--bd)', borderRadius: 10,"
src/games/BreathBelt/BreathBelt.jsx,861,12,,maybe-clickable,"border:     'none', borderRadius: 12, padding: '12px 28px',"
src/games/BreathBelt/BreathBeltDemo.jsx,627,6,,non-clickable,"color: 'var(--pkd)', background: 'var(--pkb)', borderRadius: 6, padding: '4px 10px',"
src/games/BreathBelt/BreathBeltDemo.jsx,631,14,,non-clickable,"borderRadius: 14, padding: '32px 28px', marginTop: 8,"
src/games/BreathBelt/BreathBeltDemo.jsx,640,12,,non-clickable,"background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 12,"
src/games/BreathBelt/BreathBeltDemo.jsx,645,12,,non-clickable,"padding: '12px 20px', borderRadius: 12, fontWeight: 500, minWidth: 84,"
src/games/BreathBelt/BreathBeltDemo.jsx,652,10,,non-clickable,"background: 'var(--bgp, #faf5f8)', border: '1px solid var(--bd)', borderRadius: 10,"
src/games/BreathBelt/components/BaselineScreen.jsx,111,rounded-xl,12,maybe-clickable,"<button onClick={onStart} className=""px-6 py-3 rounded-xl font-medium"""
src/games/BreathBelt/components/BrowserWarning.jsx,10,rounded-2xl,16,non-clickable,"className=""bg-white rounded-2xl p-10 max-w-md w-full text-center"""
src/games/BreathBelt/components/CalibrationScreen.jsx,132,50%,,non-clickable,"width: 32, height: 32, borderRadius: '50%',"
src/games/BreathBelt/components/CalibrationScreen.jsx,179,rounded-xl,12,maybe-clickable,"className=""px-6 py-3 rounded-xl font-medium"""
src/games/BreathBelt/components/CalibrationScreen.jsx,200,rounded-xl,12,maybe-clickable,"className=""px-5 py-3 rounded-xl font-medium"""
src/games/BreathBelt/components/CalibReviewPanel.jsx,91,rounded-xl,12,maybe-clickable,"className=""px-5 py-3 rounded-xl font-medium"""
src/games/BreathBelt/components/CalibReviewPanel.jsx,107,12,,non-clickable,"borderRadius: 12,"
src/games/BreathBelt/components/FixedTrialsScreen.jsx,154,rounded-xl,12,maybe-clickable,"className=""px-6 py-3 rounded-xl font-medium"""
src/games/BreathBelt/components/Phase2ReviewScreen.jsx,38,8,,non-clickable,"borderRadius: 8,"
src/games/BreathBelt/components/Phase2ReviewScreen.jsx,69,rounded-xl,12,maybe-clickable,"className=""px-6 py-3 rounded-xl font-medium"""
src/games/BreathBelt/components/SessionComplete.jsx,15,rounded-2xl,16,non-clickable,"<div className=""bg-white rounded-2xl p-10 max-w-md w-full text-center"""
src/games/BreathBelt/components/SessionComplete.jsx,28,rounded-xl,12,non-clickable,"<div className=""rounded-xl p-4 mb-4 text-left"""
src/games/BreathBelt/components/SessionComplete.jsx,41,rounded-xl,12,non-clickable,"<div className=""rounded-xl p-4 mb-6 text-left"""
src/games/BreathBelt/components/SessionComplete.jsx,53,rounded-xl,12,maybe-clickable,"className=""px-6 py-3 rounded-xl font-medium w-full"""
src/games/BreathBelt/components/SignalGraph.jsx,26,4,,non-clickable,"background: '#0d1117', borderRadius: 4,"
src/games/BreathBelt/components/SignalGraph.jsx,69,4,,non-clickable,"style={{ background: '#0d1117', borderRadius: 4, display: 'block' }}"
src/games/BreathBelt/components/StaircaseScreen.jsx,175,rounded-xl,12,maybe-clickable,"<button onClick={startTrial} className=""px-6 py-3 rounded-xl font-medium"""
src/games/BreathBelt/components/StaircaseScreen.jsx,199,rounded-xl,12,non-clickable,"className=""px-5 py-3 rounded-xl font-medium capitalize"""
src/games/BreathBelt/components/StaircaseScreen.jsx,222,rounded-xl,12,maybe-clickable,"className=""px-6 py-3 rounded-xl font-medium w-full"""
src/games/BreathBelt/components/SynchronyBar.jsx,35,20,,non-clickable,"borderRadius:   20,"
src/games/BreathBelt/components/SynchronyBar.jsx,43,4,,non-clickable,"<div style={{ width: 110, height: 7, background: '#2a2a2a', borderRadius: 4, overflow: 'hidden' }}>"
src/games/BreathBelt/components/TrialSyncOverlay.jsx,57,10,,non-clickable,"borderRadius:    10,"
src/games/BreathBelt/PacerOpenerDemo.jsx,210,50%,,non-clickable,"borderRadius: '50%',"
src/games/BreathBelt/PacerOpenerDemo.jsx,224,999,,non-clickable,"runCue:   { fontSize: 'clamp(18px, 2.4vw, 26px)', color: 'var(--tx2)', margin: 0, background: 'rgba(255,255,255,0.55)', padding: '8px 20px',"
src/games/BreathBelt/PacerOpenerDemo.jsx,227,14,,non-clickable,"opt:      { fontSize: 'clamp(18px, 2.6vw, 30px)', fontWeight: 500, color: 'var(--pk)', background: '#fff', border: '1.5px solid var(--pkb, #"
src/games/BreathBelt/PacerOpenerDemo.jsx,231,14,,non-clickable,"marginTop: 6, borderRadius: 14, padding: '14px 40px',"
src/games/ColorMax/ColorMax.css,16,12px,,non-clickable,border-radius: 12px;
src/games/ColorMax/ColorMax.css,60,8px,,non-clickable,border-radius: 8px;
src/games/ColorMax/ColorMax.css,76,24px,,non-clickable,border-radius: 24px;
src/games/ColorMax/ColorMax.css,111,6px,,non-clickable,border-radius: 6px;
src/games/ColorMax/ColorMax.css,148,8px,,non-clickable,border-radius: 8px;
src/games/ColorMax/ColorMax.css,174,50%,,non-clickable,border-radius: 50%;
src/games/ColorMax/ColorMax.css,253,10px,,non-clickable,border-radius: 10px;
src/games/ColorMax/ColorMax.css,308,4px,,non-clickable,border-radius: 4px;
src/games/ColorMax/ColorMax.css,313,4px,,non-clickable,border-radius: 4px;
src/games/Drift/Drift.jsx,132,4,,non-clickable,"width: i === current ? 20 : 7, height: 7, borderRadius: 4,"
src/games/Drift/Drift.jsx,159,50%,,non-clickable,"<div style={{ background: '#F4E0F0', borderRadius: '50%', width: 28, height: 28, display: 'flex', alignItems: 'center', justifyContent: 'cen"
src/games/Drift/Drift.jsx,234,50%,,non-clickable,"position: 'absolute', width: 92, height: 92, borderRadius: '50%',"
src/games/Drift/Drift.jsx,243,50%,,maybe-clickable,"width: 74, height: 74, borderRadius: '50%', cursor: 'pointer',"
src/games/Drift/Drift.jsx,296,4,,non-clickable,"<div style={{ height: 8, background: '#F4ECF2', borderRadius: 4, overflow: 'hidden' }}>"
src/games/Drift/Drift.jsx,297,4,,non-clickable,"<div style={{ height: '100%', width: `${tPct}%`, background: '#D0C0CC', borderRadius: 4 }} />"
src/games/Drift/Drift.jsx,306,4,,non-clickable,"<div style={{ height: 8, background: '#F4ECF2', borderRadius: 4, overflow: 'hidden' }}>"
src/games/Drift/Drift.jsx,307,4,,non-clickable,"<div style={{ height: '100%', width: `${rPct}%`, background: '#f068a4', borderRadius: 4 }} />"
src/games/Drift/Drift.jsx,339,16,,non-clickable,"<div style={{ background: 'white', borderRadius: 16, boxShadow: '0 2px 18px rgba(180,120,160,0.10)', overflow: 'hidden', marginBottom: 20, t"
src/games/Drift/Drift.jsx,573,16,,non-clickable,"card:       { background: 'white', borderRadius: 16, padding: '16px 18px', boxShadow: '0 2px 18px rgba(180,120,160,0.10)', marginBottom: 20,"
src/games/Drift/Drift.jsx,575,20,,non-clickable,"faceCard:   { background: 'white', borderRadius: 20, padding: '18px 16px 14px', boxShadow: '0 2px 18px rgba(180,120,160,0.10)', display: 'fl"
src/games/Drift/Drift.jsx,577,12,,non-clickable,"btnPrimary: { background: '#f068a4', color: 'white', border: 'none', borderRadius: 12, padding: 14, fontFamily: 'DM Sans,sans-serif', fontSi"
src/games/Drift/Drift.jsx,578,12,,non-clickable,"btnOutline: { background: 'white', color: '#f068a4', border: '1.5px solid #f068a4', borderRadius: 12, padding: 11, fontFamily: 'DM Sans,sans"
src/games/EbbAndFlow/components/ContinuePrompt.jsx,38,20,,non-clickable,"card:      { background: 'var(--bgc)', border: '1px solid var(--pkbs)', borderRadius: 20, padding: '36px 32px', maxWidth: 400, width: '100%'"
src/games/EbbAndFlow/components/ContinuePrompt.jsx,44,12,,non-clickable,"padding: '13px 0', borderRadius: 12,"
src/games/EbbAndFlow/components/ContinuePrompt.jsx,50,12,,non-clickable,"padding: '13px 0', borderRadius: 12,"
src/games/EbbAndFlow/components/GetReadyScreen.jsx,61,12,,non-clickable,"padding: '13px 40px', borderRadius: 12,"
src/games/EbbAndFlow/components/ModeSelector.jsx,55,12,,non-clickable,"borderRadius: 12,"
src/games/EbbAndFlow/components/PsiAmpButton.jsx,142,50%,,non-clickable,"borderRadius: '50%',"
src/games/EbbAndFlow/components/ResponseScreen.jsx,158,12,,non-clickable,"borderRadius: 12,"
src/games/EbbAndFlow/components/ResponseScreen.jsx,181,14,,non-clickable,"borderRadius: 14,"
src/games/EbbAndFlow/components/ResponseScreen.jsx,192,14,,non-clickable,"borderRadius: 14,"
src/games/EbbAndFlow/components/ResponseScreen.jsx,217,50%,,non-clickable,"borderRadius: '50%',"
src/games/EbbAndFlow/components/ResponseScreen.jsx,238,14,,non-clickable,"border: 'none', borderRadius: 14,"
src/games/EbbAndFlow/components/SessionFeedback.jsx,135,8,,non-clickable,"<div style={{ background: 'var(--bgc)', border: '1px solid var(--bd)', borderRadius: 8, padding: '5px 10px' }}>"
src/games/EbbAndFlow/components/SessionFeedback.jsx,324,16,,non-clickable,"borderRadius: 16,"
src/games/EbbAndFlow/components/SessionFeedback.jsx,346,16,,non-clickable,"borderRadius: 16,"
src/games/EbbAndFlow/components/SessionFeedback.jsx,395,20,,non-clickable,"borderRadius: 20,"
src/games/EbbAndFlow/components/SessionFeedback.jsx,413,50%,,non-clickable,"borderRadius: '50%',"
src/games/EbbAndFlow/components/SessionFeedback.jsx,426,12,,non-clickable,"borderRadius: 12,"
src/games/EbbAndFlow/components/SessionFeedback.jsx,457,12,,non-clickable,"borderRadius: 12,"
src/games/EbbAndFlow/components/SessionFeedback.jsx,471,12,,non-clickable,"borderRadius: 12,"
src/games/EbbAndFlow/components/SessionStart.jsx,87,14,,non-clickable,"instructCard: { background: 'var(--bgp)', border: '1px solid var(--pkb)', borderRadius: 14, padding: '18px 20px', marginBottom: 28 },"
src/games/EbbAndFlow/components/SessionStart.jsx,95,14,,non-clickable,"border: 'none', borderRadius: 14,"
src/games/EbbAndFlow/components/SessionSummary.jsx,129,14,,non-clickable,"unlockBanner: { display: 'flex', alignItems: 'flex-start', gap: 14, background: 'var(--bgp)', border: '1px solid var(--pkb)', borderRadius: "
src/games/EbbAndFlow/components/SessionSummary.jsx,135,14,,non-clickable,"card:       { background: 'var(--bgc)', border: '1px solid var(--bd)', borderRadius: 14, padding: '16px 20px' },"
src/games/EbbAndFlow/components/SessionSummary.jsx,139,999,,non-clickable,"threshBar:  { flex: 1, height: 6, borderRadius: 999, background: 'var(--bgp)', overflow: 'hidden' },"
src/games/EbbAndFlow/components/SessionSummary.jsx,140,999,,non-clickable,"threshFill: { height: '100%', borderRadius: 999, background: 'var(--pk)' },"
src/games/EbbAndFlow/components/SessionSummary.jsx,151,14,,non-clickable,"border: 'none', borderRadius: 14,"
src/games/EbbAndFlow/components/WarmupScreen.jsx,121,50%,,non-clickable,"dot:        { width: 10, height: 10, borderRadius: '50%', transition: 'background 0.2s, border-color 0.2s' },"
src/games/EbbAndFlow/components/WarmupScreen.jsx,125,999,,non-clickable,"syncTrack:  { height: 6, borderRadius: 999, background: 'var(--bgp)', overflow: 'hidden', position: 'relative', marginBottom: 8 },"
src/games/EbbAndFlow/components/WarmupScreen.jsx,126,999,,non-clickable,"syncFill:   { height: '100%', borderRadius: 999, transition: 'width 0.4s ease, background 0.4s ease' },"
src/games/EbbAndFlow/components/WarmupScreen.jsx,129,10,,non-clickable,"hint:       { marginTop: 16, padding: '10px 16px', background: 'var(--bgp)', borderRadius: 10, fontSize: 13, color: 'var(--tx2)', maxWidth: "
src/games/EbbAndFlow/EbbAndFlow.jsx,541,12,,non-clickable,"padding: '13px 32px', borderRadius: 12,"
src/games/Ember/Campfire.jsx,125,16,,non-clickable,"return <canvas ref={canvasRef} width={520} height={520} style={{ width: '100%', maxWidth: 520, borderRadius: 16, display: 'block' }} />"
src/games/Ember/Ember.jsx,217,6,,non-clickable,"color: 'var(--pkd)', background: 'var(--pkb)', borderRadius: 6, padding: '4px 10px',"
src/games/Ember/Ember.jsx,221,14,,non-clickable,"borderRadius: 14, padding: '28px 24px', marginTop: 12,"
src/games/Ember/Ember.jsx,229,12,,non-clickable,"background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 12,"
src/games/FaceRead/FaceRead.jsx,128,50%,,non-clickable,"<div style={{ background: '#F4E0F0', borderRadius: '50%', width: 28, height: 28, display: 'flex', alignItems: 'center', justifyContent: 'cen"
src/games/FaceRead/FaceRead.jsx,166,4,,non-clickable,"borderRadius: 4,"
src/games/FaceRead/FaceRead.jsx,231,16,,non-clickable,"<div style={{ background: 'white', borderRadius: 16, boxShadow: '0 2px 18px rgba(180,120,160,0.10)', overflow: 'hidden', marginBottom: 20, t"
src/games/FaceRead/FaceRead.jsx,435,16,,non-clickable,"introCard: { background: 'white', borderRadius: 16, padding: '16px 18px', boxShadow: '0 2px 18px rgba(180,120,160,0.10)', marginBottom: 20, "
src/games/FaceRead/FaceRead.jsx,437,18,,non-clickable,"faceCard:  { background: 'white', borderRadius: 18, padding: '12px 10px 10px', boxShadow: '0 2px 18px rgba(180,120,160,0.10)', display: 'fle"
src/games/FaceRead/FaceRead.jsx,438,12,,non-clickable,"btnPrimary: { background: '#f068a4', color: 'white', border: 'none', borderRadius: 12, padding: 14, fontFamily: 'DM Sans,sans-serif', fontSi"
src/games/FaceRead/FaceRead.jsx,439,12,,non-clickable,"btnOutline: { background: 'white', color: '#f068a4', border: '1.5px solid #f068a4', borderRadius: 12, padding: 11, fontFamily: 'DM Sans,sans"
src/games/FarmJoy/components/Intro.jsx,34,999,,non-clickable,"borderRadius: 999, fontSize: 16, fontFamily: 'DM Sans,sans-serif',"
src/games/FarmJoy/components/PullableVeggie.jsx,143,selected && isRisen ? 10 : 0,,non-clickable,"borderRadius: selected && isRisen ? 10 : 0,"
src/games/FarmJoy/components/PullableVeggie.jsx,218,50%,,non-clickable,"borderRadius: '50%',"
src/games/FarmJoy/components/PullableVeggie.jsx,260,999,,non-clickable,"borderRadius:  999,"
src/games/FarmJoy/components/VeggieReveal.jsx,99,10,,non-clickable,"borderRadius: 10,"
src/games/FarmJoy/components/VeggieReveal.jsx,110,8,,non-clickable,"background: 'rgba(255,255,255,0.25)', borderRadius: 8 }} />"
src/games/FarmJoy/components/VeggieReveal.jsx,125,999,,non-clickable,"borderRadius: 999,"
src/games/FarmJoy/FarmJoy.jsx,376,999,,non-clickable,"background: 'rgba(255,255,255,0.1)', borderRadius: 999,"
src/games/FarmJoy/FarmJoy.jsx,590,7,,non-clickable,"borderRadius: 7,"
src/games/FarmJoy/FarmJoy.jsx,599,7,,non-clickable,"borderRadius: 7,"
src/games/FarmJoy/FarmJoy.jsx,633,999,,non-clickable,"color: '#fff', border: 'none', borderRadius: 999,"
src/games/FarmJoy/FarmJoy.jsx,734,8,,maybe-clickable,"borderRadius: 8,"
src/games/FarmJoy/FarmJoy.jsx,743,8,,non-clickable,"borderRadius: 8,"
src/games/FarmJoy/FarmJoy.jsx,857,999,,non-clickable,"color: '#fff', border: 'none', borderRadius: 999,"
src/games/FarmJoy/FarmJoy.jsx,942,16,,non-clickable,"<div style={{ background: 'rgba(0,0,0,0.5)', borderRadius: 16,"
src/games/FarmJoy/FarmJoy.jsx,973,999,,non-clickable,"borderRadius: 999, padding: '10px 24px',"
src/games/FarmJoy/FarmJoy.jsx,993,16,,non-clickable,"<div style={{ background: '#fff', borderRadius: 16, padding: 28, maxWidth: 320,"
src/games/FarmJoy/FarmJoy.jsx,1000,8,,maybe-clickable,"style={{ padding: '10px 14px', borderRadius: 8,"
src/games/FarmJoy/FarmJoy.jsx,1026,999,,non-clickable,"borderRadius: 999,"
src/games/FarmJoy/FarmJoy.jsx,1040,999,,non-clickable,"<div style={{ background: 'rgba(255,255,255,0.1)', borderRadius: 999,"
src/games/FarmJoy/FarmJoy.jsx,1053,999,,maybe-clickable,"color: '#fff', border: 'none', borderRadius: 999,"
src/games/FarmJoy/FarmJoy.jsx,1066,999,,non-clickable,"borderRadius: 999, fontSize: 15, fontFamily: 'DM Sans,sans-serif',"
src/games/FarmJoy/FarmJoy.jsx,1071,999,,non-clickable,"border: '1.5px solid var(--bd)', borderRadius: 999, fontSize: 15,"
src/games/FirstContact/components/ContactComplete.jsx,46,12,,non-clickable,"padding: '13px 32px', borderRadius: 12,"
src/games/FirstContact/components/SyncMeter.jsx,49,12,,non-clickable,"borderRadius: 12,"
src/games/FirstContact/components/SyncMeter.jsx,91,12,,non-clickable,"meterWrap: { padding: '8px 12px', borderRadius: 12 },"
src/games/FirstContact/FirstContact.jsx,309,8,,non-clickable,"borderRadius: 8, padding: '8px 16px', margin: 0,"
src/games/FirstContact/FirstContact.jsx,318,12,,non-clickable,"padding: '13px 40px', borderRadius: 12,"
src/games/Mirror/Mirror.jsx,169,6,,non-clickable,"color: 'var(--pkd)', background: 'var(--pkb)', borderRadius: 6, padding: '4px 10px',"
src/games/Mirror/Mirror.jsx,173,14,,non-clickable,"borderRadius: 14, padding: '28px 24px', marginTop: 12,"
src/games/Mirror/Mirror.jsx,181,12,,non-clickable,"background: 'var(--pk)', color: '#fff', border: 'none', borderRadius: 12,"
src/games/Mirror/Mirror.jsx,189,50%,,non-clickable,"position: 'absolute', width: 260, height: 260, borderRadius: '50%',"
src/games/OwlBarn.jsx,90,3px 3px 0 0,,non-clickable,"<div style={{ ...s, width: 48, height: 26, background: 'linear-gradient(160deg,#7a5a1a,#5a3e0e)', borderRadius: '3px 3px 0 0' }}>"
src/games/OwlBarn.jsx,100,0 0 8px 5px,,non-clickable,"<div style={{ position:'absolute', bottom:0, left:2, width:38, height:11, background:'#241a0c', borderRadius:'0 0 8px 5px' }} />"
src/games/OwlBarn.jsx,101,3px 3px 0 0,,non-clickable,"<div style={{ position:'absolute', bottom:9, left:2, width:19, height:24, background:'#1e160a', borderRadius:'3px 3px 0 0' }} />"
src/games/OwlBarn.jsx,102,0 3px 3px 0,,non-clickable,"<div style={{ position:'absolute', bottom:17, left:21, width:14, height:5, background:'#2a1e10', borderRadius:'0 3px 3px 0' }} />"
src/games/OwlBarn.jsx,109,0 0 6px 6px,,non-clickable,"<div style={{ position:'absolute', bottom:0, left:0, width:35, height:34, background:'linear-gradient(160deg,#3e2a14,#261a08)', borderRadius"
src/games/OwlBarn.jsx,110,2,,non-clickable,"<div style={{ position:'absolute', top:5, left:-1, width:38, height:5, background:'#1c1208', borderRadius:2 }} />"
src/games/OwlBarn.jsx,117,50%,,non-clickable,"<div style={{ width:44, height:24, borderRadius:'50%', border:'8px solid #4a3218', boxSizing:'border-box' }} />"
src/games/OwlBarn.jsx,118,2,,non-clickable,"<div style={{ position:'absolute', top:9, left:37, width:12, height:4, background:'#3a2810', borderRadius:2, transform:'rotate(-20deg)' }} /"
src/games/OwlBarn.jsx,124,3,,non-clickable,"<div style={{ ...s, width: 72, height: 47, background: 'linear-gradient(160deg,#8a6820,#6a4e14)', borderRadius: 3 }}>"
src/games/OwlBarn.jsx,134,36% 36% 16% 16%,,non-clickable,"<div style={{ position:'absolute', bottom:0, left:2, width:32, height:37, background:'linear-gradient(160deg,#5a4030,#3a2820)', borderRadius"
